,corr_HM,corr_HH,sqrt_HH,corr_disattenuated
raw,0.8424866365896211,0.7732379909091157,0.8793395197016427,0.9580902685636992
raw_trim,0.8424866365896211,0.7732379909091157,0.8793395197016427,0.9580902685636992
raw_trim_round,0.7991487642494108,0.7732379909091157,0.8793395197016427,0.908805696030311
scale,0.8424866365896209,0.7732379909091157,0.8793395197016427,0.9580902685636989
scale_trim,0.8424866365896209,0.7732379909091157,0.8793395197016427,0.9580902685636989
scale_trim_round,0.8029971342669238,0.7732379909091157,0.8793395197016427,0.9131821284904588
