,corr_HM,corr_HH,sqrt_HH,corr_disattenuated
raw,0.7289084922820521,0.6993396827819798,0.8362653184139468,0.871623486269278
raw_trim,0.7289084922820521,0.6993396827819798,0.8362653184139468,0.871623486269278
raw_trim_round,0.6647985505241545,0.6993396827819798,0.8362653184139468,0.7949612830829877
scale,0.7289084922820521,0.6993396827819798,0.8362653184139468,0.871623486269278
scale_trim,0.7289084922820521,0.6993396827819798,0.8362653184139468,0.871623486269278
scale_trim_round,0.6196374009596777,0.6993396827819798,0.8362653184139468,0.7409579081132724
