,corr_HM,corr_HH,sqrt_HH,corr_disattenuated
raw,0.8398600274439652,0.7732379909091157,0.8793395197016427,0.9551032435445721
raw_trim,0.8398600274439652,0.7732379909091157,0.8793395197016427,0.9551032435445721
raw_trim_round,0.7940370822085518,0.7732379909091157,0.8793395197016427,0.9029926034462391
scale,0.8398600274439652,0.7732379909091157,0.8793395197016427,0.9551032435445721
scale_trim,0.8398600274439652,0.7732379909091157,0.8793395197016427,0.9551032435445721
scale_trim_round,0.7999089910248992,0.7732379909091157,0.8793395197016427,0.9096702389724346
